ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3515	"ENSMUSG00000108924.1"	"RP23-378L12.2"	chr7	+	68424591	68425732	68424591	68424675	68425143	68425732
3516	"ENSMUSG00000108924.1"	"RP23-378L12.2"	chr7	+	68425143	68425732	68425143	68425222	68425651	68425732
3517	"ENSMUSG00000040370.13"	"Etfrf1"	chr6	+	145214521	145215271	145214521	145214545	145214764	145215271
3518	"ENSMUSG00000040370.13"	"Etfrf1"	chr6	+	145214521	145215271	145214521	145214784	145215183	145215271
3519	"ENSMUSG00000033916.5"	"Chmp2a"	chr7	-	13032434	13032821	13032434	13032565	13032641	13032821
3520	"ENSMUSG00000033916.5"	"Chmp2a"	chr7	-	13032434	13032821	13032434	13032565	13032791	13032821
3521	"ENSMUSG00000037447.16"	"Arid5a"	chr1	+	36317203	36317662	36317203	36317324	36317609	36317662
3522	"ENSMUSG00000037447.16"	"Arid5a"	chr1	+	36316208	36318181	36316208	36316327	36318083	36318181
3523	"ENSMUSG00000027677.17"	"Ttc14"	chr3	+	33800190	33800674	33800190	33800436	33800581	33800674
3524	"ENSMUSG00000007570.15"	"Fance"	chr17	+	28318061	28318407	28318061	28318156	28318328	28318407
3525	"ENSMUSG00000027584.16"	"Oprl1"	chr2	+	181718376	181719372	181718376	181718732	181718813	181719372
3526	"ENSMUSG00000031889.9"	"AC124713.2"	chr8	+	105238422	105239750	105238422	105238466	105239670	105239750
3527	"ENSMUSG00000009092.5"	"Derl3"	chr10	+	75893621	75893843	75893621	75893684	75893769	75893843
3528	"ENSMUSG00000020111.15"	"Micu1"	chr10	+	59863178	59864130	59863178	59863574	59864059	59864130
3529	"ENSMUSG00000046650.4"	"Olfr1440"	chr19	+	12394244	12395333	12394244	12394632	12395250	12395333
3530	"ENSMUSG00000046650.4"	"Olfr1440"	chr19	+	12394244	12401584	12394244	12395333	12396409	12401584
3531	"ENSMUSG00000061718.12"	"Ppp1r1b"	chr11	+	98349995	98350629	98349995	98350110	98350568	98350629
3532	"ENSMUSG00000074129.13"	"Rpl13a"	chr7	-	45126990	45127274	45126990	45127087	45127208	45127274
3533	"ENSMUSG00000074129.13"	"Rpl13a"	chr7	-	45126990	45127274	45126990	45127092	45127208	45127274
3534	"ENSMUSG00000033685.13"	"Ucp2"	chr7	+	100494213	100496948	100494213	100494375	100496725	100496948
3535	"ENSMUSG00000031388.14"	"Naa10"	chrX	-	73919501	73919869	73919501	73919540	73919753	73919869
3536	"ENSMUSG00000031388.14"	"Naa10"	chrX	-	73919501	73919869	73919501	73919546	73919753	73919869
3537	"ENSMUSG00000061028.7"	"Clasrp"	chr7	-	19584469	19584823	19584469	19584530	19584779	19584823
3538	"ENSMUSG00000061028.7"	"Clasrp"	chr7	-	19584469	19584823	19584469	19584530	19584783	19584823
3539	"ENSMUSG00000061028.7"	"Clasrp"	chr7	-	19591992	19594552	19591992	19592077	19594404	19594552
3540	"ENSMUSG00000061028.7"	"Clasrp"	chr7	-	19591992	19594552	19591992	19592077	19594472	19594552
3541	"ENSMUSG00000114452.1"	"RP23-43E21.1"	chr13	-	60486582	60487299	60486582	60486722	60487199	60487299
3542	"ENSMUSG00000114452.1"	"RP23-43E21.1"	chr13	-	60487199	60487627	60487199	60487299	60487396	60487627
3543	"ENSMUSG00000055024.12"	"Ep300"	chr15	+	81639740	81640141	81639740	81639891	81639994	81640141
3544	"ENSMUSG00000019907.10"	"Ppp1r12a"	chr10	+	108261244	108262431	108261244	108261416	108262309	108262431
3545	"ENSMUSG00000061740.8"	"Cyp2d22"	chr15	-	82373110	82373833	82373110	82373287	82373672	82373833
3546	"ENSMUSG00000061740.8"	"Cyp2d22"	chr15	-	82373903	82374469	82373903	82374056	82374297	82374469
3547	"ENSMUSG00000003031.14"	"Cdkn1b"	chr6	+	134921955	134925513	134921955	134922083	134924242	134925513
3548	"ENSMUSG00000029166.14"	"Mapre3"	chr5	+	30862497	30863405	30862497	30862643	30863203	30863405
3549	"ENSMUSG00000040856.17"	"Dlk1"	chr12	+	109459606	109463336	109459606	109459892	109460045	109463336
3550	"ENSMUSG00000040856.17"	"Dlk1"	chr12	+	109459606	109463336	109459606	109459892	109460117	109463336
3551	"ENSMUSG00000056014.15"	"WI1-955B2.1"	chr5	+	138622858	138622988	138622858	138622933	138622934	138622988
3552	"ENSMUSG00000115697.2"	"Vmn1r216"	chr13	+	23098625	23108732	23098625	23098975	23100350	23108732
3553	"ENSMUSG00000115697.2"	"Vmn1r216"	chr13	+	23098625	23108732	23098625	23100617	23103382	23108732
3554	"ENSMUSG00000068299.11"	"RP23-448G18.4"	chr6	-	85899050	85901613	85899050	85899270	85901191	85901613
3555	"ENSMUSG00000036770.11"	"RP23-132N23.5"	chr2	-	25213830	25214142	25213830	25213919	25214007	25214142
3556	"ENSMUSG00000058254.12"	"Tspan7"	chrX	+	10590135	10595354	10590135	10590219	10595278	10595354
3557	"ENSMUSG00000058254.12"	"Tspan7"	chrX	+	10590135	10596605	10590135	10595354	10595629	10596605
3558	"ENSMUSG00000053746.8"	"Ptrh1"	chr2	+	32776303	32776806	32776303	32776523	32776706	32776806
3559	"ENSMUSG00000044551.13"	"RP23-359F5.1"	chr14	-	70156160	70156518	70156160	70156276	70156415	70156518
3560	"ENSMUSG00000020658.10"	"Efr3b"	chr12	-	3999589	4000956	3999589	3999717	4000879	4000956
3561	"ENSMUSG00000017386.10"	"Traf4"	chr11	-	78161286	78161622	78161286	78161448	78161517	78161622
3562	"ENSMUSG00000026309.14"	"Ilkap"	chr1	-	91387214	91388464	91387214	91387341	91388344	91388464
3563	"ENSMUSG00000026309.14"	"Ilkap"	chr1	-	91387214	91388464	91387214	91387341	91388354	91388464
3564	"ENSMUSG00000037174.18"	"Elf2"	chr3	-	51264869	51266866	51264869	51265006	51266752	51266866
3565	"ENSMUSG00000035900.18"	"Gramd4"	chr15	+	86132814	86133759	86132814	86132908	86133674	86133759
3566	"ENSMUSG00000035206.10"	"Sppl2b"	chr10	+	80866499	80868708	80866499	80866660	80867399	80868708
3567	"ENSMUSG00000022212.15"	"Cpne6"	chr14	+	55513387	55513717	55513387	55513462	55513633	55513717
3568	"ENSMUSG00000022212.15"	"Cpne6"	chr14	+	55515522	55515782	55515522	55515656	55515727	55515782
3569	"ENSMUSG00000022212.15"	"Cpne6"	chr14	+	55515862	55516385	55515862	55515914	55516251	55516385
3570	"ENSMUSG00000032193.9"	"Ldlr"	chr9	+	21738854	21739557	21738854	21738980	21739385	21739557
3571	"ENSMUSG00000067713.7"	"Prkag1"	chr15	-	98815182	98815359	98815182	98815237	98815313	98815359
3572	"ENSMUSG00000001062.18"	"Vps9d1"	chr8	-	123245113	123245712	123245113	123245210	123245481	123245712
3573	"ENSMUSG00000001062.18"	"Vps9d1"	chr8	-	123245113	123245712	123245113	123245210	123245506	123245712
3574	"ENSMUSG00000001062.18"	"Vps9d1"	chr8	-	123248153	123248676	123248153	123248206	123248613	123248676
3575	"ENSMUSG00000071647.5"	"Eml3"	chr19	+	8939027	8939285	8939027	8939116	8939187	8939285
3576	"ENSMUSG00000066268.6"	"Olfr586"	chr7	-	103118402	103124516	103118402	103122919	103124101	103124516
3577	"ENSMUSG00000054405.14"	"Dnajc8"	chr4	+	132544055	132544751	132544055	132544122	132544656	132544751
3578	"ENSMUSG00000040479.11"	"Dgkz"	chr2	-	91933742	91934089	91933742	91933842	91934055	91934089
3579	"ENSMUSG00000028700.14"	"Pomgnt1"	chr4	+	116155728	116156014	116155728	116155801	116155885	116156014
3580	"ENSMUSG00000036892.12"	"Prodh2"	chr7	+	30493931	30494350	30493931	30494128	30494211	30494350
3581	"ENSMUSG00000036892.12"	"Prodh2"	chr7	+	30493931	30494350	30493931	30494128	30494294	30494350
3582	"ENSMUSG00000036892.12"	"Prodh2"	chr7	+	30493931	30494350	30493931	30494128	30494298	30494350
3583	"ENSMUSG00000038335.13"	"Tsr1"	chr11	+	74907823	74908120	74907823	74907964	74908045	74908120
3584	"ENSMUSG00000015451.16"	"C4a"	chr17	-	34815025	34815234	34815025	34815155	34815157	34815234
3585	"ENSMUSG00000010608.15"	"Rbm25"	chr12	+	83660594	83664259	83660594	83660678	83663978	83664259
3586	"ENSMUSG00000037318.10"	"Traf3ip3"	chr1	-	193194519	193194849	193194519	193194549	193194824	193194849
3587	"ENSMUSG00000037318.10"	"Traf3ip3"	chr1	-	193194824	193195136	193194824	193194849	193195072	193195136
3588	"ENSMUSG00000037318.10"	"Traf3ip3"	chr1	-	193194824	193195422	193194824	193195136	193195274	193195422
3589	"ENSMUSG00000021748.9"	"Pdhb"	chr14	-	8171422	8172817	8171422	8171530	8172763	8172817
3590	"ENSMUSG00000032115.14"	"Hyou1"	chr9	+	44380815	44381408	44380815	44380862	44381271	44381408
3591	"ENSMUSG00000032115.14"	"Hyou1"	chr9	+	44387031	44387329	44387031	44387092	44387249	44387329
3592	"ENSMUSG00000032115.14"	"Hyou1"	chr9	+	44388277	44388604	44388277	44388365	44388481	44388604
3593	"ENSMUSG00000030780.15"	"AC124566.2"	chr7	-	128274632	128276143	128274632	128274703	128276085	128276143
3594	"ENSMUSG00000030780.15"	"AC124566.2"	chr7	-	128274632	128276143	128274632	128274723	128276085	128276143
3595	"ENSMUSG00000030780.15"	"AC124566.2"	chr7	-	128276085	128276412	128276085	128276143	128276227	128276412
3596	"ENSMUSG00000030780.15"	"AC124566.2"	chr7	-	128276227	128276565	128276227	128276412	128276494	128276565
3597	"ENSMUSG00000021037.7"	"Ahsa1"	chr12	+	87269874	87270454	87269874	87269957	87270336	87270454
3598	"ENSMUSG00000027297.14"	"Ltk"	chr2	-	119753113	119753491	119753113	119753243	119753426	119753491
3599	"ENSMUSG00000046111.17"	"Cep295"	chr9	-	15317458	15317767	15317458	15317528	15317673	15317767
3600	"ENSMUSG00000046111.17"	"Cep295"	chr9	-	15317458	15317767	15317458	15317593	15317673	15317767
3601	"ENSMUSG00000045752.13"	"Tssc4"	chr7	+	143069935	143071087	143069935	143070292	143070791	143071087
3602	"ENSMUSG00000042185.14"	"Nfrkb"	chr9	+	31397719	31398644	31397719	31397793	31398559	31398644
3603	"ENSMUSG00000042185.14"	"Nfrkb"	chr9	+	31402234	31403074	31402234	31402278	31403013	31403074
3604	"ENSMUSG00000028057.14"	"Rit1"	chr3	+	88717325	88717658	88717325	88717470	88717572	88717658
3605	"ENSMUSG00000028057.14"	"Rit1"	chr3	+	88717325	88717658	88717325	88717470	88717601	88717658
3606	"ENSMUSG00000028057.14"	"Rit1"	chr3	+	88725994	88726471	88725994	88726068	88726279	88726471
3607	"ENSMUSG00000028057.14"	"Rit1"	chr3	+	88725994	88726471	88725994	88726179	88726279	88726471
3608	"ENSMUSG00000015697.14"	"Setdb1"	chr3	-	95337148	95339032	95337148	95337265	95338345	95339032
3609	"ENSMUSG00000032596.14"	"Uba7"	chr9	+	107975796	107976189	107975796	107975965	107976054	107976189
3610	"ENSMUSG00000032596.14"	"Uba7"	chr9	+	107977328	107978022	107977328	107977475	107977851	107978022
3611	"ENSMUSG00000032596.14"	"Uba7"	chr9	+	107979393	107979691	107979393	107979458	107979543	107979691
3612	"ENSMUSG00000032596.14"	"Uba7"	chr9	+	107981203	107981581	107981203	107981296	107981389	107981581
3613	"ENSMUSG00000032596.14"	"Uba7"	chr9	+	107981203	107981581	107981203	107981296	107981517	107981581
3614	"ENSMUSG00000028684.14"	"Urod"	chr4	-	116991231	116991493	116991231	116991298	116991392	116991493
3615	"ENSMUSG00000028684.14"	"Urod"	chr4	-	116992563	116993023	116992563	116992725	116992825	116993023
3616	"ENSMUSG00000046971.7"	"Pla2g4f"	chr2	-	120303066	120303390	120303066	120303174	120303252	120303390
3617	"ENSMUSG00000047986.12"	"Palm3"	chr8	+	84026999	84028171	84026999	84027084	84028125	84028171
3618	"ENSMUSG00000024220.13"	"Zfp523"	chr17	+	28201260	28202348	28201260	28201440	28202114	28202348
3619	"ENSMUSG00000028469.15"	"Npr2"	chr4	+	43643605	43644187	43643605	43643683	43644082	43644187
3620	"ENSMUSG00000028469.15"	"Npr2"	chr4	+	43650148	43650492	43650148	43650323	43650393	43650492
3621	"ENSMUSG00000041945.12"	"Mfsd9"	chr1	-	40784376	40786210	40784376	40784506	40786166	40786210
3622	"ENSMUSG00000029502.14"	"Golga3"	chr5	+	110181602	110184607	110181602	110181913	110184337	110184607
3623	"ENSMUSG00000034438.16"	"Gbp8"	chr5	-	105017678	105018842	105017678	105017885	105018561	105018842
3624	"ENSMUSG00000079553.10"	"Kifc1"	chr17	-	33884588	33884986	33884588	33884681	33884741	33884986
3625	"ENSMUSG00000079553.10"	"Kifc1"	chr17	-	33884588	33885218	33884588	33884986	33885167	33885218
3626	"ENSMUSG00000003808.18"	"Farsa"	chr8	+	84867548	84867918	84867548	84867648	84867749	84867918
3627	"ENSMUSG00000003808.18"	"Farsa"	chr8	+	84867548	84867918	84867548	84867648	84867752	84867918
3628	"ENSMUSG00000003808.18"	"Farsa"	chr8	+	84868008	84868338	84868008	84868086	84868223	84868338
3629	"ENSMUSG00000003153.10"	"Slc2a3"	chr6	-	122737057	122739993	122737057	122737298	122739832	122739993
3630	"ENSMUSG00000021428.9"	"Riok1"	chr13	+	38043908	38045315	38043908	38043978	38045272	38045315
3631	"ENSMUSG00000021428.9"	"Riok1"	chr13	+	38058687	38060092	38058687	38058741	38059939	38060092
3632	"ENSMUSG00000019802.13"	"Sec63"	chr10	+	42796205	42797733	42796205	42796264	42797682	42797733
3633	"ENSMUSG00000019802.13"	"Sec63"	chr10	+	42796205	42798855	42796205	42797733	42798746	42798855
3634	"ENSMUSG00000006763.14"	"Saal1"	chr7	-	46699635	46701961	46699635	46699718	46701780	46701961
3635	"ENSMUSG00000040189.17"	"Ccdc114"	chr7	+	45942058	45942660	45942058	45942193	45942577	45942660
3636	"ENSMUSG00000039263.16"	"Npepl1"	chr2	+	174120543	174121124	174120543	174120667	174120947	174121124
3637	"ENSMUSG00000035576.13"	"L3mbtl1"	chr2	+	162966545	162967085	162966545	162966660	162966985	162967085
3638	"ENSMUSG00000054708.17"	"Ankrd24"	chr10	+	81635687	81636426	81635687	81635752	81636368	81636426
3639	"ENSMUSG00000054708.17"	"Ankrd24"	chr10	+	81639306	81639936	81639306	81639344	81639855	81639936
3640	"ENSMUSG00000054708.17"	"Ankrd24"	chr10	+	81640027	81640812	81640027	81640135	81640767	81640812
3641	"ENSMUSG00000034664.13"	"Itga2b"	chr11	-	102457459	102457852	102457459	102457559	102457771	102457852
3642	"ENSMUSG00000034664.13"	"Itga2b"	chr11	-	102464939	102465357	102464939	102465151	102465304	102465357
3643	"ENSMUSG00000000881.12"	"Dlg3"	chrX	+	100772822	100773409	100772822	100772959	100773264	100773409
3644	"ENSMUSG00000096935.5"	"RP23-68H24.4"	chr3	-	88171555	88172258	88171555	88171969	88172087	88172258
3645	"ENSMUSG00000044252.17"	"Osbpl1a"	chr18	-	12755327	12756307	12755327	12756095	12756187	12756307
3646	"ENSMUSG00000021809.10"	"Nudt13"	chr14	+	20306231	20307799	20306231	20306249	20307692	20307799
3647	"ENSMUSG00000021809.10"	"Nudt13"	chr14	+	20306231	20307799	20306231	20306366	20307692	20307799
3648	"ENSMUSG00000071646.9"	"Mta2"	chr19	+	8946266	8946750	8946266	8946384	8946647	8946750
3649	"ENSMUSG00000049123.10"	"Catsperg2"	chr7	-	29700304	29700716	29700304	29700394	29700620	29700716
3650	"ENSMUSG00000049123.10"	"Catsperg2"	chr7	-	29700813	29701222	29700813	29700877	29701065	29701222
3651	"ENSMUSG00000049123.10"	"Catsperg2"	chr7	-	29705070	29705491	29705070	29705189	29705292	29705491
3652	"ENSMUSG00000049123.10"	"Catsperg2"	chr7	-	29712726	29713025	29712726	29712834	29712965	29713025
3653	"ENSMUSG00000007050.17"	"Lsm2"	chr17	+	34984979	34985139	34984979	34985008	34985108	34985139
3654	"ENSMUSG00000037740.8"	"Mrps26"	chr2	+	130564080	130564431	130564080	130564227	130564307	130564431
3655	"ENSMUSG00000001918.17"	"Slc1a5"	chr7	+	16795757	16796158	16795757	16795952	16796023	16796158
3656	"ENSMUSG00000022577.17"	"Ly6h"	chr15	-	75565582	75566259	75565582	75565699	75566131	75566259
3657	"ENSMUSG00000040033.16"	"Stat2"	chr10	+	128284946	128285454	128284946	128285083	128285271	128285454
3658	"ENSMUSG00000004267.16"	"Eno2"	chr6	-	124762652	124763206	124762652	124762761	124763004	124763206
3659	"ENSMUSG00000020899.15"	"Pfas"	chr11	-	68992915	68993458	68992915	68993038	68993296	68993458
3660	"ENSMUSG00000036529.17"	"Sbf1"	chr15	-	89301842	89302377	89301842	89301970	89302181	89302377
3661	"ENSMUSG00000022556.11"	"Hsf1"	chr15	+	76497767	76498048	76497767	76497829	76497951	76498048
3662	"ENSMUSG00000022556.11"	"Hsf1"	chr15	+	76500130	76500336	76500130	76500196	76500266	76500336
3663	"ENSMUSG00000024830.16"	"Rps6kb2"	chr19	-	4158609	4158919	4158609	4158717	4158802	4158919
3664	"ENSMUSG00000024830.16"	"Rps6kb2"	chr19	-	4158609	4158919	4158609	4158717	4158828	4158919
3665	"ENSMUSG00000006215.12"	"Zbtb17"	chr4	+	141464236	141464702	141464236	141464471	141464559	141464702
3666	"ENSMUSG00000006215.12"	"Zbtb17"	chr4	+	141464236	141464702	141464236	141464478	141464559	141464702
3667	"ENSMUSG00000006215.12"	"Zbtb17"	chr4	+	141465523	141465842	141465523	141465640	141465721	141465842
3668	"ENSMUSG00000025159.8"	"Mms19"	chr19	-	41945732	41947103	41945732	41945815	41946916	41947103
3669	"ENSMUSG00000025159.8"	"Mms19"	chr19	-	41949454	41949837	41949454	41949581	41949768	41949837
3670	"ENSMUSG00000033961.16"	"Zfp446"	chr7	+	12981845	12983396	12981845	12981927	12982118	12983396
3671	"ENSMUSG00000030409.15"	"Dmpk"	chr7	+	19088000	19088264	19088000	19088100	19088187	19088264
3672	"ENSMUSG00000030409.15"	"Dmpk"	chr7	+	19088000	19088264	19088000	19088109	19088187	19088264
3673	"ENSMUSG00000030409.15"	"Dmpk"	chr7	+	19091938	19092254	19091938	19092036	19092207	19092254
3674	"ENSMUSG00000041329.13"	"Atp1b2"	chr11	-	69601524	69602481	69601524	69601623	69602424	69602481
3675	"ENSMUSG00000041329.13"	"Atp1b2"	chr11	-	69602424	69602905	69602424	69602481	69602699	69602905
3676	"ENSMUSG00000019772.5"	"Vip"	chr10	+	5640617	5642594	5640617	5640734	5642468	5642594
3677	"ENSMUSG00000035673.10"	"Sbno2"	chr10	-	80066830	80067394	80066830	80066936	80067276	80067394
3678	"ENSMUSG00000035673.10"	"Sbno2"	chr10	-	80069281	80069707	80069281	80069436	80069610	80069707
3679	"ENSMUSG00000020892.10"	"Aloxe3"	chr11	+	69130004	69132836	69130004	69130130	69132732	69132836
3680	"ENSMUSG00000027778.15"	"Ift80"	chr3	-	68990741	68994582	68990741	68990961	68994498	68994582
3681	"ENSMUSG00000027778.15"	"Ift80"	chr3	-	68990741	68994582	68990741	68990963	68994500	68994582
3682	"ENSMUSG00000115987.1"	"Vps28"	chr15	-	76622470	76622708	76622470	76622562	76622654	76622708
3683	"ENSMUSG00000115987.1"	"Vps28"	chr15	-	76623170	76623494	76623170	76623272	76623388	76623494
3684	"ENSMUSG00000115987.1"	"Vps28"	chr15	-	76623170	76624175	76623170	76623494	76624085	76624175
3685	"ENSMUSG00000014932.15"	"Yes1"	chr5	+	32684550	32687057	32684550	32684806	32686520	32687057
3686	"ENSMUSG00000005506.16"	"Celf1"	chr2	+	91013237	91019497	91013237	91013402	91013490	91019497
3687	"ENSMUSG00000005506.16"	"Celf1"	chr2	+	91013237	91019497	91013237	91013402	91016565	91019497
3688	"ENSMUSG00000003033.15"	"Ap1m1"	chr8	+	72253208	72253633	72253208	72253280	72253474	72253633
3689	"ENSMUSG00000002395.14"	"Use1"	chr8	+	71367643	71367848	71367643	71367693	71367769	71367848
3690	"ENSMUSG00000002395.14"	"Use1"	chr8	+	71368849	71369303	71368849	71368877	71369131	71369303
3691	"ENSMUSG00000036672.5"	"Cenpt"	chr8	-	105844672	105845178	105844672	105844995	105845073	105845178
3692	"ENSMUSG00000036672.5"	"Cenpt"	chr8	-	105845259	105846391	105845259	105845436	105846164	105846391
3693	"ENSMUSG00000036672.5"	"Cenpt"	chr8	-	105845259	105846391	105845259	105845436	105846315	105846391
3694	"ENSMUSG00000036672.5"	"Cenpt"	chr8	-	105846164	105846391	105846164	105846221	105846315	105846391
3695	"ENSMUSG00000036672.5"	"Cenpt"	chr8	-	105849186	105849521	105849186	105849323	105849424	105849521
3696	"ENSMUSG00000036672.5"	"Cenpt"	chr8	-	105849625	105849923	105849625	105849713	105849832	105849923
3697	"ENSMUSG00000030590.15"	"Fam98c"	chr7	-	29153321	29154535	29153321	29153489	29154418	29154535
3698	"ENSMUSG00000030870.12"	"Ubfd1"	chr7	+	122067663	122068989	122067663	122067993	122068780	122068989
3699	"ENSMUSG00000033790.11"	"Tubgcp5"	chr7	+	55825579	55826321	55825579	55825705	55826232	55826321
3700	"ENSMUSG00000026339.18"	"Ccdc93"	chr1	+	121494395	121497068	121494395	121494433	121496983	121497068
3701	"ENSMUSG00000030805.14"	"Stx4a"	chr7	+	127846019	127846276	127846019	127846128	127846199	127846276
3702	"ENSMUSG00000052609.9"	"Plekhg3"	chr12	+	76572394	76573360	76572394	76572658	76573246	76573360
3703	"ENSMUSG00000052609.9"	"Plekhg3"	chr12	+	76572394	76573360	76572394	76572745	76573246	76573360
3704	"ENSMUSG00000020654.15"	"Adcy3"	chr12	+	4210771	4211605	4210771	4210891	4211481	4211605
3705	"ENSMUSG00000016763.15"	"Scube1"	chr15	-	83608217	83608876	83608217	83608297	83608723	83608876
3706	"ENSMUSG00000016763.15"	"Scube1"	chr15	-	83608217	83608876	83608217	83608309	83608723	83608876
3707	"ENSMUSG00000032580.12"	"Rbm5"	chr9	-	107751718	107751953	107751718	107751791	107751875	107751953
3708	"ENSMUSG00000032580.12"	"Rbm5"	chr9	-	107756908	107760391	107756908	107756992	107760321	107760391
3709	"ENSMUSG00000047617.11"	"RP23-47P18.9"	chr2	-	25459484	25459859	25459484	25459701	25459774	25459859
3710	"ENSMUSG00000047617.11"	"RP23-47P18.9"	chr2	-	25459774	25460357	25459774	25459859	25460008	25460357
3711	"ENSMUSG00000047617.11"	"RP23-47P18.9"	chr2	-	25460008	25460357	25460008	25460074	25460166	25460357
3712	"ENSMUSG00000047617.11"	"RP23-47P18.9"	chr2	-	25460444	25460715	25460444	25460494	25460654	25460715
3713	"ENSMUSG00000050708.16"	"Ftl1"	chr7	-	45459083	45459230	45459083	45459122	45459191	45459230
3714	"ENSMUSG00000040859.14"	"Bsdc1"	chr4	+	129465229	129466990	129465229	129465346	129466822	129466990
3715	"ENSMUSG00000040859.14"	"Bsdc1"	chr4	+	129465229	129466990	129465229	129465346	129466913	129466990
3716	"ENSMUSG00000027457.15"	"Snph"	chr2	-	151632147	151632567	151632147	151632254	151632455	151632567
3717	"ENSMUSG00000040482.15"	"Dxo"	chr17	+	34838547	34838683	34838547	34838574	34838627	34838683
3718	"ENSMUSG00000040482.15"	"Dxo"	chr17	+	34838547	34838907	34838547	34838683	34838812	34838907
