ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
2577	"ENSMUSG00000044906.5"	"RP24-276H6.1"	chr18	-	70467758	70468517	70468053	70468517	70467334	70467485
2578	"ENSMUSG00000044906.5"	"RP24-276H6.1"	chr18	-	70467758	70468517	70468220	70468517	70467334	70467485
2579	"ENSMUSG00000044906.5"	"RP24-276H6.1"	chr18	-	70468053	70468517	70468220	70468517	70467334	70467485
2580	"ENSMUSG00000005107.13"	"Slc2a9"	chr5	-	38483304	38483385	38483316	38483385	38477394	38477493
2581	"ENSMUSG00000015093.15"	"Clic3"	chr2	+	25457848	25457990	25457848	25457974	25458114	25458221
2582	"ENSMUSG00000002496.10"	"Tsc2"	chr17	-	24631944	24632111	24631996	24632111	24630912	24630999
2583	"ENSMUSG00000040124.5"	"Gorab"	chr1	-	163396807	163397169	163396811	163397169	163394590	163394692
2584	"ENSMUSG00000019861.15"	"Gopc"	chr10	-	52358748	52358937	52358772	52358937	52354571	52354747
2585	"ENSMUSG00000085385.7"	"Snhg17"	chr2	-	158359181	158360599	158360526	158360599	158357197	158357263
2586	"ENSMUSG00000085385.7"	"Snhg17"	chr2	-	158360458	158360599	158360526	158360599	158359181	158359432
2587	"ENSMUSG00000060477.14"	"Irak2"	chr6	+	113647638	113647821	113647638	113647703	113665702	113665846
2588	"ENSMUSG00000034731.10"	"Dgkh"	chr14	-	78604276	78604550	78604302	78604550	78603025	78603133
2589	"ENSMUSG00000030611.10"	"Mrps11"	chr7	+	78783572	78783686	78783572	78783680	78788674	78788773
2590	"ENSMUSG00000032357.12"	"Tinag"	chr9	-	76996887	76997016	76996892	76997016	76962208	76962254
2591	"ENSMUSG00000040213.13"	"Ccbl2"	chr3	+	142706688	142706795	142706688	142706791	142718375	142718434
2592	"ENSMUSG00000039233.12"	"Tbce"	chr13	-	14003532	14003696	14003542	14003696	14001109	14001178
2593	"ENSMUSG00000027506.15"	"Tpd52"	chr3	-	9003279	9003434	9003287	9003434	8953683	8953799
2594	"ENSMUSG00000041530.16"	"Ago1"	chr4	-	126453816	126453948	126453825	126453948	126453557	126453691
2595	"ENSMUSG00000016933.17"	"Plcg1"	chr2	+	160753441	160753569	160753441	160753564	160753642	160753744
2596	"ENSMUSG00000023995.11"	"Tspo2"	chr17	-	48449882	48450070	48449966	48450070	48449019	48449161
2597	"ENSMUSG00000061602.3"	"Vmn1r78"	chr7	+	12150994	12151487	12150994	12151318	12152461	12159959
2598	"ENSMUSG00000037971.10"	"RP23-446P16.2"	chr9	-	50764695	50764926	50764764	50764926	50764223	50764290
2599	"ENSMUSG00000039577.17"	"Nphp4"	chr4	+	152544298	152544459	152544298	152544458	152546945	152547126
2600	"ENSMUSG00000022216.17"	"Psme1"	chr14	+	55580917	55580976	55580917	55580972	55581051	55581138
2601	"ENSMUSG00000026587.15"	"Astn1"	chr1	+	158510954	158511146	158510954	158511122	158520443	158520528
2602	"ENSMUSG00000049550.17"	"Clip1"	chr5	-	123630224	123631169	123630452	123631169	123627293	123627410
2603	"ENSMUSG00000049550.17"	"Clip1"	chr5	-	123653451	123654020	123653531	123654020	123647840	123647965
2604	"ENSMUSG00000036617.16"	"Etl4"	chr2	+	20785043	20785500	20785043	20785467	20788427	20788611
2605	"ENSMUSG00000053477.16"	"Tcf4"	chr18	+	69677966	69678129	69677966	69678117	69681568	69681798
2606	"ENSMUSG00000020672.14"	"Sntg2"	chr12	-	30201274	30201367	30201285	30201367	30195537	30195648
2607	"ENSMUSG00000068231.5"	"Vmn1r43"	chr6	-	89876101	89876413	89876260	89876413	89858933	89871426
2608	"ENSMUSG00000021940.10"	"Ptpn20"	chr14	+	33622481	33622630	33622481	33622619	33624898	33624989
2609	"ENSMUSG00000085489.7"	"RP23-98M14.3"	chrX	-	29883847	29884126	29884093	29884126	29883062	29883175
2610	"ENSMUSG00000021576.6"	"Pdcd6"	chr13	-	74309683	74309842	74309689	74309842	74305540	74305650
2611	"ENSMUSG00000047126.17"	"Cltc"	chr11	-	86737058	86737278	86737070	86737278	86733575	86733844
2612	"ENSMUSG00000015305.6"	"Sash1"	chr10	-	8750652	8751485	8751138	8751485	8746115	8746190
2613	"ENSMUSG00000003484.4"	"Cyp4f18"	chr8	-	71989860	71989994	71989878	71989994	71989706	71989771
2614	"ENSMUSG00000066892.14"	"Fbxl12"	chr9	-	20642203	20644298	20644194	20644298	20642023	20642096
2615	"ENSMUSG00000097391.8"	"Mirg"	chr12	+	109731241	109731355	109731241	109731350	109731716	109731912
2616	"ENSMUSG00000049491.15"	"Slc36a3"	chr11	-	55151549	55151708	55151571	55151708	55151169	55151440
2617	"ENSMUSG00000036411.10"	"RP23-342N3.3"	chr9	+	22431675	22434350	22431675	22431808	22435094	22435400
2618	"ENSMUSG00000015950.13"	"Ncf1"	chr5	-	134221987	134222175	134222029	134222175	134220259	134221868
2619	"ENSMUSG00000024293.15"	"Esco1"	chr18	-	10593745	10595875	10595675	10595875	10588438	10588550
2620	"ENSMUSG00000061911.15"	"Myt1l"	chr12	+	29826865	29827837	29826865	29827831	29832287	29832422
2621	"ENSMUSG00000070371.11"	"Prss36"	chr7	-	127934389	127934627	127934509	127934627	127933370	127933492
2622	"ENSMUSG00000070371.11"	"Prss36"	chr7	-	127934389	127934627	127934509	127934627	127933566	127933832
2623	"ENSMUSG00000060890.11"	"Arr3"	chrX	+	100607063	100607227	100607063	100607124	100607321	100607366
2624	"ENSMUSG00000024835.14"	"Coro1b"	chr19	+	4148618	4148736	4148618	4148722	4149341	4149544
2625	"ENSMUSG00000015133.17"	"Lrrk1"	chr7	-	66266459	66266608	66266490	66266608	66265424	66265541
2626	"ENSMUSG00000064294.12"	"Aox3"	chr1	+	58118597	58119053	58118597	58118694	58119480	58119589
2627	"ENSMUSG00000023393.15"	"Slc17a9"	chr2	+	180731879	180732077	180731879	180732007	180732432	180732572
2628	"ENSMUSG00000023393.15"	"Slc17a9"	chr2	+	180736686	180736896	180736686	180736783	180737006	180737103
2629	"ENSMUSG00000060985.15"	"Tdrd5"	chr1	-	156301513	156301906	156301744	156301906	156300596	156300790
2630	"ENSMUSG00000021919.8"	"Chat"	chr14	-	32465806	32465957	32465885	32465957	32460724	32460913
2631	"ENSMUSG00000034645.14"	"Zyg11a"	chr4	-	108217832	108217922	108217838	108217922	108210055	108210221
2632	"ENSMUSG00000106864.3"	"Gtf3c2"	chr5	-	31159433	31159861	31159699	31159861	31159060	31159189
2633	"ENSMUSG00000034761.15"	"Map4k5"	chr12	-	69841919	69842036	69841976	69842036	69837994	69838073
2634	"ENSMUSG00000055177.15"	"Cstl1"	chr2	+	148750810	148751154	148750810	148750998	148754606	148754717
2635	"ENSMUSG00000058248.12"	"Kcnh1"	chr1	+	192276697	192277171	192276697	192277090	192337399	192337829
2636	"ENSMUSG00000032352.16"	"Lrrc1"	chr9	-	77435046	77435219	77435090	77435219	77433993	77434130
2637	"ENSMUSG00000073490.11"	"Ifi207"	chr1	-	173735095	173735313	173735116	173735313	173732274	173732442
2638	"ENSMUSG00000032480.17"	"Dhx30"	chr9	-	110084728	110084868	110084780	110084868	110084320	110084646
2639	"ENSMUSG00000032480.17"	"Dhx30"	chr9	-	110115035	110115582	110115490	110115582	110112970	110113090
2640	"ENSMUSG00000047153.4"	"Khnyn"	chr14	+	55893991	55894159	55893991	55894099	55894286	55894388
2641	"ENSMUSG00000078974.10"	"Sec61g"	chr11	-	16508078	16508484	16508103	16508484	16506372	16506472
2642	"ENSMUSG00000031555.15"	"Adam9"	chr8	-	24962859	24963088	24962913	24963088	24955931	24955999
2643	"ENSMUSG00000060523.5"	"Olfr726"	chr14	-	50090364	50090953	50090836	50090953	50083569	50084708
2644	"ENSMUSG00000020079.15"	"Supv3l1"	chr10	-	62443378	62443563	62443394	62443563	62441134	62441246
2645	"ENSMUSG00000020069.16"	"Hnrnph3"	chr10	-	63018040	63018225	63018085	63018225	63017523	63017610
2646	"ENSMUSG00000028556.15"	"Dock7"	chr4	-	98973104	98973262	98973126	98973262	98970794	98970891
2647	"ENSMUSG00000021668.15"	"Polk"	chr13	-	96486807	96486979	96486844	96486979	96483490	96484405
2648	"ENSMUSG00000030972.6"	"Acsm5"	chr7	+	119534233	119534414	119534233	119534377	119534761	119534915
2649	"ENSMUSG00000063887.13"	"Nlgn1"	chr3	-	25439864	25440077	25439891	25440077	25435852	25436642
2650	"ENSMUSG00000035168.16"	"Tanc1"	chr2	+	59790775	59790898	59790775	59790877	59791598	59791880
2651	"ENSMUSG00000007833.15"	"Aldh16a1"	chr7	-	45149300	45149766	45149663	45149766	45148613	45148740
2652	"ENSMUSG00000058301.8"	"Upf1"	chr8	-	70339981	70340099	70340014	70340099	70339742	70339841
2653	"ENSMUSG00000056608.14"	"Chd9"	chr8	+	90956382	90956714	90956382	90956442	90973124	90973236
2654	"ENSMUSG00000056608.14"	"Chd9"	chr8	+	91036325	91036598	91036325	91036550	91037406	91037575
2655	"ENSMUSG00000035165.14"	"Kcne3"	chr7	+	100182681	100183074	100182681	100182823	100184137	100184865
2656	"ENSMUSG00000014418.16"	"Hps5"	chr7	-	46773119	46773269	46773157	46773269	46772471	46772543
2657	"ENSMUSG00000025592.17"	"Dach2"	chrX	+	113814842	113815021	113814842	113814991	113815116	113815264
2658	"ENSMUSG00000026113.17"	"Inpp4a"	chr1	+	37379921	37380177	37379921	37380060	37383338	37383371
2659	"ENSMUSG00000069520.6"	"Tmem19"	chr10	-	115361808	115361959	115361906	115361959	115359653	115359767
2660	"ENSMUSG00000064138.14"	"Fam172a"	chr13	+	77834509	77834701	77834509	77834621	77902653	77902875
2661	"ENSMUSG00000015468.14"	"Notch4"	chr17	+	34583828	34584008	34583828	34584004	34584411	34584631
2662	"ENSMUSG00000029086.15"	"Prom1"	chr5	-	44034323	44034421	44034346	44034421	44032943	44033007
2663	"ENSMUSG00000098230.7"	"RP23-348L9.1"	chr5	+	112795414	112795598	112795414	112795501	112798828	112798964
2664	"ENSMUSG00000029759.9"	"Pon3"	chr6	-	5246047	5246333	5246277	5246333	5240812	5240978
2665	"ENSMUSG00000039007.10"	"Cpq"	chr15	+	33212815	33213263	33212815	33212999	33249925	33250133
2666	"ENSMUSG00000024798.15"	"Htr7"	chr19	-	35969303	35970064	35969308	35970064	35958733	35960399
2667	"ENSMUSG00000056987.8"	"Fam71d"	chr12	+	78699152	78699218	78699152	78699213	78710269	78710426
2668	"ENSMUSG00000017007.9"	"Rbpjl"	chr2	+	164408367	164408542	164408367	164408493	164410259	164410397
2669	"ENSMUSG00000028329.13"	"Xpa"	chr4	-	46184280	46184453	46184287	46184453	46183117	46183235
2670	"ENSMUSG00000079356.9"	"Mettl4-ps1"	chr17	+	71536358	71536716	71536358	71536569	71537217	71537287
2671	"ENSMUSG00000017428.16"	"Psmd11"	chr11	+	80469801	80470030	80469801	80469927	80470382	80470418
2672	"ENSMUSG00000017428.16"	"Psmd11"	chr11	+	80469801	80470418	80469801	80469927	80470625	80470677
2673	"ENSMUSG00000043510.12"	"Hscb"	chr5	-	110835974	110836069	110835979	110836069	110834654	110834799
2674	"ENSMUSG00000025283.15"	"Sat1"	chrX	-	155215119	155215684	155215600	155215684	155214032	155214134
2675	"ENSMUSG00000040936.15"	"Ulk4"	chr9	-	121255081	121255221	121255116	121255221	121252652	121252713
2676	"ENSMUSG00000095629.2"	"Vmn1r89"	chr7	+	13213019	13213667	13213019	13213317	13216835	13220657
2677	"ENSMUSG00000095629.2"	"Vmn1r89"	chr7	+	13213019	13213667	13213019	13213317	13218963	13220657
2678	"ENSMUSG00000020886.16"	"Dlg4"	chr11	+	70026922	70027087	70026922	70026988	70030398	70030452
2679	"ENSMUSG00000027168.21"	"Pax6"	chr2	+	105684886	105685102	105684886	105684994	105685777	105685943
2680	"ENSMUSG00000027168.21"	"Pax6"	chr2	+	105684886	105685429	105684886	105684994	105685777	105685943
2681	"ENSMUSG00000027168.21"	"Pax6"	chr2	+	105684886	105685429	105684886	105685102	105685777	105685943
2682	"ENSMUSG00000068536.11"	"Doxl2"	chr6	+	48977490	48977780	48977490	48977773	48978071	48978204
2683	"ENSMUSG00000025656.17"	"Arhgef9"	chrX	-	95165588	95165970	95165592	95165970	95130835	95131015
2684	"ENSMUSG00000042303.19"	"Sgsm3"	chr15	+	81003359	81003518	81003359	81003445	81003803	81003870
2685	"ENSMUSG00000075595.9"	"Zfp652"	chr11	+	95748999	95750147	95748999	95749607	95752874	95753022
2686	"ENSMUSG00000044206.3"	"Vsig4"	chrX	-	96290489	96290846	96290752	96290846	96269555	96269612
2687	"ENSMUSG00000001552.14"	"Jup"	chr11	-	100397620	100397749	100397635	100397749	100386172	100386388
2688	"ENSMUSG00000024109.18"	"Nrxn1"	chr17	-	90059475	90059563	90059484	90059563	90036895	90037384
2689	"ENSMUSG00000024109.18"	"Nrxn1"	chr17	-	90701966	90702011	90701987	90702011	90700743	90700905
2690	"ENSMUSG00000047716.4"	"Olfr736"	chr14	+	50381162	50381963	50381162	50381880	50390501	50390592
2691	"ENSMUSG00000079357.8"	"RP24-530O2.2"	chr14	+	13947791	13947905	13947791	13947901	13948294	13949558
2692	"ENSMUSG00000030226.12"	"Lmo3"	chr6	-	138416414	138416628	138416473	138416628	138377199	138377325
2693	"ENSMUSG00000045795.10"	"Whamm"	chr7	+	81574545	81574719	81574545	81574702	81578150	81578301
2694	"ENSMUSG00000002968.8"	"Med25"	chr7	-	44892064	44892144	44892098	44892144	44891782	44891907
2695	"ENSMUSG00000057948.12"	"Unc13d"	chr11	-	116066636	116066769	116066689	116066769	116065441	116065547
2696	"ENSMUSG00000057948.12"	"Unc13d"	chr11	-	116069880	116069937	116069886	116069937	116069701	116069799
2697	"ENSMUSG00000034858.16"	"Fam214a"	chr9	+	75023584	75023746	75023584	75023653	75025650	75025847
2698	"ENSMUSG00000059939.13"	"RP23-139J18.1"	chr4	+	156123975	156124122	156123975	156124001	156125416	156127265
2699	"ENSMUSG00000033615.9"	"Cplx1"	chr5	-	108548505	108548609	108548531	108548609	108525391	108525567
2700	"ENSMUSG00000030500.6"	"Slc17a6"	chr7	+	51649151	51649242	51649151	51649238	51658677	51658820
2701	"ENSMUSG00000047090.13"	"Tmem198b"	chr10	-	128801935	128802517	128802404	128802517	128801350	128801511
2702	"ENSMUSG00000022534.14"	"Mefv"	chr16	-	3715192	3716128	3715282	3716128	3713485	3713829
2703	"ENSMUSG00000050244.9"	"Heatr1"	chr13	+	12402713	12402925	12402713	12402857	12403144	12403278
2704	"ENSMUSG00000030733.10"	"Sh2b1"	chr7	-	126468419	126468641	126468472	126468641	126466998	126467773
2705	"ENSMUSG00000030733.10"	"Sh2b1"	chr7	-	126468419	126468641	126468472	126468641	126467949	126468049
2706	"ENSMUSG00000001891.16"	"Ugp2"	chr11	-	21328870	21329113	21329034	21329113	21323198	21323303
2707	"ENSMUSG00000030104.9"	"Edem1"	chr6	+	108851209	108851502	108851209	108851283	108852489	108852586
2708	"ENSMUSG00000014767.16"	"Tbp"	chr17	+	15501153	15501357	15501153	15501202	15502964	15503128
2709	"ENSMUSG00000079478.8"	"Sssca1"	chr19	-	5731438	5731595	5731443	5731595	5731240	5731325
2710	"ENSMUSG00000032493.8"	"Prss44"	chr9	+	110814599	110814756	110814599	110814723	110815292	110815552
2711	"ENSMUSG00000035697.14"	"Arhgap45"	chr10	+	80025408	80025547	80025408	80025546	80026155	80026346
2712	"ENSMUSG00000113949.1"	"Scamp4"	chr10	+	80609329	80609458	80609329	80609424	80609640	80609797
2713	"ENSMUSG00000041644.14"	"Slc5a12"	chr2	+	110624135	110624252	110624135	110624248	110632713	110632781
2714	"ENSMUSG00000041846.15"	"Smek1"	chr12	-	101053428	101053584	101053467	101053584	101051530	101051662
2715	"ENSMUSG00000002983.17"	"Relb"	chr7	-	19617703	19617919	19617761	19617919	19616345	19617403
2716	"ENSMUSG00000070000.13"	"Fcho1"	chr8	-	71714878	71714927	71714882	71714927	71714699	71714772
2717	"ENSMUSG00000015377.10"	"Dennd6b"	chr15	-	89186362	89186819	89186753	89186819	89186171	89186261
2718	"ENSMUSG00000039994.15"	"Timeless"	chr10	+	128239833	128240053	128239833	128239997	128240137	128240291
2719	"ENSMUSG00000033210.16"	"Slc9c1"	chr16	+	45593318	45593597	45593318	45593492	45599450	45599582
2720	"ENSMUSG00000042404.16"	"Dennd4b"	chr3	+	90270054	90270128	90270054	90270121	90270212	90270271
2721	"ENSMUSG00000020923.17"	"Ubtf"	chr11	-	102307078	102307150	102307082	102307150	102306855	102306999
2722	"ENSMUSG00000021335.13"	"Slc17a1"	chr13	+	23874592	23874765	23874592	23874614	23875488	23875722
2723	"ENSMUSG00000041594.18"	"Tmtc4"	chr14	-	122978073	122978286	122978167	122978286	122973169	122973285
2724	"ENSMUSG00000020818.16"	"Mfsd11"	chr11	+	116861522	116861695	116861522	116861667	116863905	116863946
2725	"ENSMUSG00000020669.15"	"Sh3yl1"	chr12	+	30941966	30942868	30941966	30942129	30958847	30958904
2726	"ENSMUSG00000022433.19"	"Csnk1e"	chr15	-	79441220	79441818	79441760	79441818	79438771	79438855
2727	"ENSMUSG00000087177.7"	"RP24-271F24.2"	chr10	-	39640275	39640511	39640379	39640511	39639563	39639766
2728	"ENSMUSG00000059412.7"	"Fxyd2"	chr9	+	45408299	45409549	45408299	45408374	45409702	45409733
2729	"ENSMUSG00000023861.17"	"Mpc1"	chr17	+	8293414	8293495	8293414	8293418	8296534	8296631
2730	"ENSMUSG00000001289.12"	"Pfdn5"	chr15	+	102326432	102326849	102326432	102326535	102328521	102328596
2731	"ENSMUSG00000047766.15"	"Lrrc49"	chr9	-	60614998	60615177	60615093	60615177	60610257	60610421
2732	"ENSMUSG00000030465.19"	"Psd3"	chr8	-	67904110	67904175	67904116	67904175	67882980	67883070
2733	"ENSMUSG00000069189.5"	"Zdhhc11"	chr13	+	73973602	73973781	73973602	73973773	73974556	73974658
2734	"ENSMUSG00000069189.5"	"Zdhhc11"	chr13	+	73982596	73982764	73982596	73982709	73985288	73985329
2735	"ENSMUSG00000036427.5"	"Gpi1"	chr7	-	34207605	34207758	34207690	34207758	34205805	34205935
2736	"ENSMUSG00000044768.16"	"AC099860.1"	chr1	-	97660730	97661676	97661554	97661676	97654599	97654689
2737	"ENSMUSG00000041718.15"	"Alg13"	chrX	+	144319898	144320061	144319898	144320002	144322011	144322150
2738	"ENSMUSG00000052616.10"	"Ccdc79"	chr8	-	104452600	104452774	104452624	104452774	104451794	104451860
2739	"ENSMUSG00000052616.10"	"Ccdc79"	chr8	-	104498492	104498603	104498532	104498603	104497966	104498095
2740	"ENSMUSG00000051331.15"	"Cacna1c"	chr6	-	118630224	118630431	118630398	118630431	118627441	118627570
2741	"ENSMUSG00000018008.8"	"Cyth4"	chr15	+	78597141	78597333	78597141	78597219	78602692	78602775
2742	"ENSMUSG00000027318.17"	"Adam33"	chr2	-	131053222	131053588	131053389	131053588	131053041	131053150
2743	"ENSMUSG00000027318.17"	"Adam33"	chr2	-	131053917	131054361	131054205	131054361	131053684	131053793
2744	"ENSMUSG00000027318.17"	"Adam33"	chr2	-	131053917	131054361	131054271	131054361	131053684	131053793
2745	"ENSMUSG00000027318.17"	"Adam33"	chr2	-	131054205	131054361	131054271	131054361	131053684	131053793
2746	"ENSMUSG00000027318.17"	"Adam33"	chr2	-	131055913	131055979	131055950	131055979	131055755	131055827
2747	"ENSMUSG00000031734.13"	"Irx3"	chr8	-	91799658	91800798	91799672	91800798	91799410	91799477
2748	"ENSMUSG00000025221.15"	"Kcnip2"	chr19	-	45796278	45797186	45797090	45797186	45795579	45795704
2749	"ENSMUSG00000037400.17"	"Atp11b"	chr3	+	35805733	35805884	35805733	35805879	35806767	35806965
2750	"ENSMUSG00000060519.11"	"Tor3a"	chr1	-	156673238	156673646	156673529	156673646	156669370	156669636
2751	"ENSMUSG00000036078.16"	"Sigmar1"	chr4	-	41740775	41740976	41740822	41740976	41740549	41740642
2752	"ENSMUSG00000020591.11"	"Ntsr2"	chr12	+	16656596	16656812	16656596	16656689	16658364	16658455
2753	"ENSMUSG00000020591.11"	"Ntsr2"	chr12	+	16656596	16656870	16656596	16656689	16658364	16658455
2754	"ENSMUSG00000020591.11"	"Ntsr2"	chr12	+	16656596	16656870	16656596	16656812	16658364	16658455
2755	"ENSMUSG00000005262.12"	"Ufd1l"	chr16	+	18814829	18814962	18814829	18814936	18815328	18815361
2756	"ENSMUSG00000038954.14"	"Supt3"	chr17	+	45041215	45041386	45041215	45041306	45048281	45048392
2757	"ENSMUSG00000014504.16"	"Srp19"	chr18	+	34331749	34334364	34331749	34331825	34334456	34334568
2758	"ENSMUSG00000085123.2"	"Rubie"	chr14	-	46570202	46570268	46570206	46570268	46569176	46569765
2759	"ENSMUSG00000027944.13"	"Hax1"	chr3	-	89997386	89998003	89997801	89998003	89996246	89996298
2760	"ENSMUSG00000027944.13"	"Hax1"	chr3	-	89997737	89998003	89997801	89998003	89997386	89997574
2761	"ENSMUSG00000079845.8"	"Xlr4a"	chrX	-	73081984	73082067	73082020	73082067	73081473	73081601
2762	"ENSMUSG00000020486.18"	"Sept4"	chr11	+	87588717	87589085	87588717	87588852	87589174	87589276
2763	"ENSMUSG00000040370.13"	"Etfrf1"	chr6	+	145211174	145211252	145211174	145211244	145214521	145214784
2764	"ENSMUSG00000030761.15"	"Myo7a"	chr7	-	98053805	98053922	98053811	98053922	98053156	98053240
2765	"ENSMUSG00000033916.5"	"Chmp2a"	chr7	-	13032641	13032821	13032791	13032821	13032434	13032565
2766	"ENSMUSG00000027584.16"	"Oprl1"	chr2	+	181715689	181715946	181715689	181715931	181716501	181716535
2767	"ENSMUSG00000027584.16"	"Oprl1"	chr2	+	181715689	181715946	181715689	181715931	181717954	181718093
2768	"ENSMUSG00000057541.14"	"Pus7"	chr5	-	23748682	23748843	23748755	23748843	23747793	23747920
2769	"ENSMUSG00000001036.17"	"Epn2"	chr11	-	61533570	61533681	61533588	61533681	61532517	61532692
2770	"ENSMUSG00000046650.4"	"Olfr1440"	chr19	+	12388476	12388601	12388476	12388543	12394244	12401584
2771	"ENSMUSG00000019905.8"	"Gprc6a"	chr10	-	51626430	51627267	51626955	51627267	51620897	51621110
2772	"ENSMUSG00000074129.13"	"Rpl13a"	chr7	-	45128541	45128735	45128699	45128735	45127495	45127568
2773	"ENSMUSG00000061028.7"	"Clasrp"	chr7	-	19584779	19584823	19584783	19584823	19584469	19584530
2774	"ENSMUSG00000061028.7"	"Clasrp"	chr7	-	19591089	19591238	19591105	19591238	19590238	19590335
2775	"ENSMUSG00000061028.7"	"Clasrp"	chr7	-	19594404	19594552	19594472	19594552	19591992	19592077
2776	"ENSMUSG00000030047.14"	"Arhgap25"	chr6	-	87466009	87466594	87466472	87466594	87465500	87465697
2777	"ENSMUSG00000030881.15"	"Arfip2"	chr7	-	105637818	105638040	105637862	105638040	105637120	105637278
2778	"ENSMUSG00000030881.15"	"Arfip2"	chr7	-	105637818	105638040	105637939	105638040	105637120	105637278
2779	"ENSMUSG00000030881.15"	"Arfip2"	chr7	-	105637862	105638040	105637939	105638040	105637120	105637278
2780	"ENSMUSG00000033396.13"	"Spg11"	chr2	-	122107708	122108485	122108036	122108485	122103907	122104053
2781	"ENSMUSG00000038145.17"	"Snrk"	chr9	+	122132627	122132750	122132627	122132706	122133960	122134076
